# Time (seconds),Voltage
0.3737499,2552
0.3762499,2897
0.37874990000000003,2302
0.38124990000000003,1105
0.38374990000000003,304
0.38624990000000003,723
0.38874990000000004,1865
0.39124990000000004,2771
0.39374990000000004,2798
0.39624990000000004,1935
0.39874990000000005,728
0.40124990000000005,296
0.40374990000000005,1048
0.40624990000000005,2189
0.40874990000000005,2856
0.41124990000000006,2578
0.41374990000000006,1521
0.41624990000000006,447
0.4187499,435
0.4212499,1479
0.4237499,2533
0.4262499,2881
0.4287499,2275
0.4312499,1074
0.4337499,281
0.4362499,707
0.4387499,1861
0.44124990000000003,2777
0.44374990000000003,2798
0.44624990000000003,1914
0.44874990000000003,697
0.45124990000000004,264
0.45374990000000004,1065
0.45624990000000004,2233
0.45874990000000004,2906
0.46124990000000005,2599
0.46374990000000005,1503
0.46624990000000005,420
0.46874990000000005,406
0.47124990000000005,1464
0.47374990000000006,2566
0.47624990000000006,2926
0.47874990000000006,2294
0.4812499,1071
0.4837499,277
0.4862499,700
0.4887499,1864
0.4912499,2806
0.4937499,2827
0.4962499,1914
0.4987499,691
0.5012499,261
0.5037499000000001,1061
0.5062499,2252
0.5087499000000001,2939
0.5112499,2607
0.5137499,1490
0.5162499,414
0.5187499,404
0.5212499,1463
0.5237499,2586
0.5262499,2951
0.5287499,2292
0.5312499,1053
0.5337499,256
0.5362499000000001,681
0.5387499,1851
0.5412499000000001,2810
0.5437499,2827
0.5462499000000001,1899
0.5487499,673
0.5512499000000001,254
0.5537499,1053
0.5562499000000001,2244
0.5587499,2935
0.5612499000000001,2599
0.5637499,1477
0.5662499000000001,406
0.5687499,398
0.5712499000000001,1448
0.5737499,2570
0.5762499000000001,2935
0.5787499,2276
0.5812499,1044
0.5837499,261
0.5862499,686
0.5887499,1851
0.5912499,2802
0.5937499,2815
0.5962499,1885
0.5987499000000001,668
0.6012499,256
0.6037499000000001,1050
0.6062499,2234
0.6087499000000001,2916
0.6112499,2576
0.6137499000000001,1459
0.6162499,402
0.6187499000000001,401
0.6212499,1445
0.6237499000000001,2555
0.6262499,2910
0.6287499000000001,2254
0.6312499,1039
0.6337499000000001,275
0.6362499,705
0.6387499000000001,1859
0.6412499,2798
0.6437499,2805
0.6462499,1882
0.6487499,676
0.6512499,270
0.6537499,1068
0.6562499,2241
0.6587499,2916
0.6612499000000001,2584
0.6637499,1480
0.6662499000000001,430
0.6687499,435
0.6712499000000001,1475
0.6737499,2592
0.6762499000000001,2960
0.6787499,2305
0.6812499000000001,1082
0.6837499,298
0.6862499000000001,708
0.6887499,1843
0.6912499000000001,2765
0.6937499,2732
0.6962499000000001,1780
0.6987499,617
0.7012499000000001,315
0.7037499,1090
0.7062499,2246
0.7087499,2897
0.7112499,2560
0.7137499,1469
0.7162499,433
0.7187499,444
0.7212499,1479
0.7237499000000001,2553
0.7262499,2889
0.7287499000000001,2249
0.7312499,1057
0.7337499000000001,302
0.7362499,734
0.7387499000000001,1867
0.7412499,2765
0.7437499000000001,2763
0.7462499,1872
0.7487499000000001,700
0.7512499,319
0.7537499000000001,1118
0.7562499,2252
0.7587499000000001,2884
0.7612499,2547
0.7637499000000001,1464
0.7662499,439
0.7687499000000001,452
0.7712499,1482
0.7737499,2536
0.7762499,2863
0.7787499,2233
0.7812499,1053
0.7837499,314
0.7862499000000001,758
0.7887499,1883
0.7912499000000001,2766
0.7937499,2761
0.7962499000000001,1875
0.7987499,707
0.8012499000000001,319
0.8037499,1115
0.8062499000000001,2239
0.8087499,2861
0.8112499000000001,2533
0.8137499,1469
0.8162499000000001,454
0.8187499,476
0.8212499000000001,1503
0.8237499,2542
0.8262499000000001,2858
0.8287499,2231
0.8312499000000001,1061
0.8337499,333
0.8362499,775
0.8387499,1886
0.8412499,2750
0.8437499,2745
0.8462499,1873
0.8487499000000001,720
0.8512499,343
0.8537499000000001,1135
0.8562499,2246
0.8587499000000001,2852
0.8612499,2529
0.8637499000000001,1474
0.8662499,473
0.8687499000000001,505
0.8712499,1530
0.8737499000000001,2552
0.8762499,2848
0.8787499000000001,2222
0.8812499,1055
0.8837499000000001,335
0.8862499,786
0.8887499000000001,1896
0.8912499,2748
0.8937499000000001,2736
0.8962499,1869
0.8987499,717
0.9012499,344
0.9037499,1142
0.9062499,2244
0.9087499,2844
0.9112499000000001,2520
0.9137499,1466
0.9162499000000001,465
0.9187499,497
0.9212499000000001,1522
0.9237499,2539
0.9262499000000001,2840
0.9287499,2220
0.9312499000000001,1058
0.9337499,333
0.9362499000000001,784
0.9387499,1896
0.9412499000000001,2739
0.9437499,2705
0.9462499000000001,1803
0.9487499,650
0.9512499000000001,299
0.9537499,1127
0.9562499000000001,2246
0.9587499,2848
0.9612499,2526
0.9637499,1474
0.9662499,472
0.9687499,504
0.9712499,1530
0.9737499000000001,2537
0.9762499,2832
0.9787499000000001,2215
0.9812499,1057
0.9837499000000001,338
0.9862499,796
0.9887499000000001,1909
0.9912499,2745
0.9937499000000001,2726
0.9962499,1861
0.9987499000000001,708
1.0012499,344
1.0037498999999999,1155
1.0062499,2252
1.0087499,2844
1.0112499,2516
1.0137498999999999,1463
1.0162499,460
1.0187499,499
1.0212499,1530
1.0237498999999999,2536
1.0262498999999998,2831
1.0287499,2217
1.0312499,1060
1.0337498999999999,343
1.0362498999999998,802
1.0387499,1909
1.0412499,2744
1.0437499,2728
1.0462498999999998,1864
1.0487499,713
1.0512499,352
1.0537499,1165
1.0562498999999999,2259
1.0587499,2839
1.0612499,2508
1.0637499,1456
1.0662498999999999,462
1.0687499,505
1.0712499,1542
1.0737499,2545
1.0762498999999999,2831
1.0787499,2215
1.0812499,1050
1.0837499,330
1.0862498999999999,792
1.0887499,1901
1.0912499,2729
1.0937499,2708
1.0962498999999999,1849
1.0987498999999998,705
1.1012499,348
1.1037499,1165
1.1062499,2252
1.1087498999999998,2827
1.1112499,2504
1.1137499,1461
1.1162499,465
1.1187498999999999,510
1.1212499,1543
1.1237499,2536
1.1262499,2823
1.1287498999999999,2209
1.1312499,1048
1.1337499,339
1.1362499,810
1.1387498999999999,1912
1.1412499,2723
1.1437499,2699
1.1462499,1756
1.1487498999999999,638
1.1512499,375
1.1537499,1173
1.1562499,2259
1.1587498999999999,2824
1.1612498999999998,2494
1.1637499,1451
1.1662499,464
1.1687499,518
1.1712498999999998,1558
1.1737499,2539
1.1762499,2813
1.1787499,2204
1.1812498999999999,1047
1.1837499,339
1.1862499,815
1.1887499,1919
1.1912498999999999,2724
1.1937499,2700
1.1962499,1859
1.1987499,725
1.2012498999999999,375
1.2037499,1194
1.2062499,2260
1.2087499,2815
1.2112498999999999,2492
1.2137499,1458
1.2162499,510
1.2187499,578
1.2212498999999999,1604
1.2237498999999998,2566
1.2262499,2823
1.2287499,2202
1.2312499,1042
1.2337498999999998,330
1.2362499,810
1.2387499,1914
1.2412499,2724
1.2437498999999999,2699
1.2462499,1851
1.2487499,715
1.2512499,372
1.2537498999999999,1203
1.2562499,2275
1.2587499,2826
1.2612499,2492
1.2637498999999999,1450
1.2662499,459
1.2687499,518
1.2712499,1558
1.2737498999999999,2542
1.2762499,2815
1.2787499,2199
1.2812499,1048
1.2837498999999999,349
1.2862498999999998,829
1.2887499,1927
1.2912499,2732
1.2937499,2697
1.2962498999999998,1843
1.2987499,710
1.3012499,367
1.3037499,1189
1.3062498999999999,2263
1.3087499,2823
1.3112499,2486
1.3137499,1443
1.3162498999999999,462
1.3187499,526
1.3212499,1566
1.3237499,2547
1.3262498999999999,2819
1.3287499,2202
1.3312499,1044
1.3337499,343
1.3362498999999999,820
1.3387499,1923
1.3412499,2742
1.3437499,2707
1.3462498999999999,1838
1.3487498999999998,694
1.3512499,354
1.3537499,1187
1.3562499,2276
1.3587498999999998,2835
1.3612499,2487
1.3637499,1285
1.3662499,446
1.3687498999999999,514
1.3712499,1561
1.3737499,2557
1.3762499,2829
1.3787498999999999,2196
1.3812499,1024
1.3837499,322
1.3862499,812
1.3887498999999999,1930
1.3912499,2753
1.3937499,2715
1.3962499,1836
1.3987498999999999,684
1.4012499,336
1.4037499,1173
1.4062499,2271
1.4087498999999999,2839
1.4112498999999998,2491
1.4137499,1427
1.4162499,439
1.4187499,502
1.4212498999999998,1551
1.4237499,2555
1.4262499,2831
1.4287499,2194
1.4312498999999999,1021
1.4337499,320
1.4362499,812
1.4387499,1928
1.4412498999999999,2757
1.4437499,2716
1.4462499,1838
1.4487499,686
1.4512498999999999,343
1.4537499,1181
1.4562499,2281
1.4587499,2850
1.4612498999999999,2499
1.4637499,1429
1.4662499,435
1.4687499,509
1.4712498999999999,1559
1.4737498999999998,2560
1.4762499,2832
1.4787499,2196
1.4812499,1018
1.4837498999999998,310
1.4862499,768
1.4887499,1869
1.4912499,2702
1.4937498999999999,2682
1.4962499,1817
1.4987499,670
1.5012499,339
1.5037498999999999,1194
1.5062499,2300
1.5087499,2863
1.5112499,2507
1.5137498999999999,1430
1.5162499,427
1.5187499,501
1.5212499,1559
1.5237498999999999,2562
1.5262499,2832
1.5287499,2194
1.5312499,1015
1.5337498999999999,310
1.5362499,820
1.5387499,1946
1.5412499,2766
1.5437499,2719
1.5462498999999998,1836
1.5487499,670
1.5512499,330
1.5537499,1190
1.5562498999999999,2286
1.5587499,2844
1.5612499,2502
1.5637499,1434
1.5662498999999999,428
1.5687499,505
1.5712499,1572
1.5737499,2562
1.5762498999999999,2824
1.5787499,2197
1.5812499,1013
1.5837499,299
1.5862498999999999,815
1.5887499,1948
1.5912499,2755
1.5937499,2710
1.5962498999999999,1838
1.5987499,596
1.6012499,349
1.6037499,1281
1.6062499,2283
1.6087498999999998,2826
1.6112499,2489
1.6137499,1424
1.6162499,420
1.6187498999999999,507
1.6212499,1585
1.6237499,2557
1.6262499,2808
1.6287498999999999,2194
1.6312499,1013
1.6337499,302
1.6362499,820
1.6387498999999999,1940
1.6412499,2729
1.6437499,2689
1.6462499,1838
1.6487498999999999,678
1.6512499,336
1.6537499,1205
1.6562499,2276
1.6587498999999999,2806
1.6612499,2479
1.6637499,1435
1.6662499,433
1.6687499,512
1.6712498999999998,1580
1.6737499,2531
1.6762499,2781
1.6787499,2193
1.6812498999999999,1029
1.6837499,319
1.6862499,837
1.6887499,1946
1.6912498999999999,2705
1.6937499,2660
1.6962499,1824
1.6987499,668
1.7012498999999999,335
1.7037499,1214
1.7062499,2275
1.7087499,2789
1.7112498999999999,2466
1.7137499,1435
1.7162499,436
1.7187499,526
1.7212498999999999,1593
1.7237499,2523
1.7262499,2757
1.7287499,2172
1.7312499,1016
1.7337498999999998,314
1.7362499,844
1.7387499,1949
1.7412499,2694
1.7437498999999999,2650
1.7462499,1836
1.7487499,691
1.7512499,357
1.7537498999999999,1237
1.7562499,2283
1.7587499,2813
1.7612499,2507
1.7637498999999999,1482
1.7662499,468
1.7687499,544
1.7712499,1600
1.7737498999999999,2502
1.7762499,2731
1.7787499,2176
1.7812499,1039
1.7837498999999999,336
1.7862499,858
1.7887499,1943
1.7912499,2661
1.7937499,2628
1.7962498999999998,1843
1.7987499,712
1.8012499,385
1.8037499,1261
1.8062498999999999,2271
1.8087499,2748
1.8112499,2447
1.8137499,1448
1.8162498999999999,459
1.8187499,549
1.8212499,1611
1.8237499,2499
1.8262498999999999,2718
1.8287499,2176
1.8312499,1045
1.8337499,346
1.8362498999999999,879
1.8387499,1961
1.8412499,2660
1.8437499,2618
1.8462498999999999,1836
1.8487499,700
1.8512499,375
1.8537499,1256
1.8562499,2257
1.8587498999999998,2724
1.8612499,2434
1.8637499,1450
1.8662499,464
1.8687498999999999,562
1.8712499,1627
1.8737499,2497
1.8762499,2710
1.8787498999999999,2183
1.8812499,1058
1.8837499,356
1.8862499,892
1.8887498999999999,1964
1.8912499,2645
1.8937499,2603
1.8962499,1846
1.8987498999999999,721
1.9012499,391
1.9037499,1269
1.9062499,2249
1.9087498999999999,2702
1.9112499,2426
1.9137499,1458
1.9162499,449
1.9187499,586
1.9212498999999998,1646
1.9237499,2499
1.9262499,2700
1.9287499,2180
1.9312498999999999,1058
1.9337499,362
1.9362499,903
1.9387499,1969
1.9412498999999999,2640
1.9437499,2597
1.9462499,1840
1.9487499,715
1.9512498999999999,393
1.9537499,1289
1.9562499,2265
1.9587499,2703
1.9612498999999999,2425
1.9637499,1453
1.9662499,470
1.9687499,576
1.9712498999999999,1645
1.9737499,2489
1.9762499,2682
1.9787499,2164
1.9812499,1047
1.9837499,354
1.9862499,905
1.9887499,1972
1.9912499,2631
1.9937498999999999,2592
1.9962499,1846
1.9987499,725
2.0012499,404
2.0037499,1300
2.0062499,2270
2.0087498999999998,2707
2.0112499,2428
2.0137499,1464
2.0162499,488
2.0187499,596
2.0212499,1651
2.0237499,2492
2.0262499,2690
2.0287498999999998,2133
2.0312499,1010
2.0337499,335
2.0362499,903
2.0387499,1975
2.0412499,2639
2.0437499,2602
2.0462499,1851
2.0487499,728
2.0512498999999997,436
2.0537499,1384
2.0562499,2321
2.0587499,2692
2.0612499,2413
2.0637499,1451
2.0662499,481
2.0687499,596
2.0712498999999998,1650
2.0737499,2483
2.0762499,2671
2.0787499,2160
2.0812499,1055
2.0837499,380
2.0862499,934
2.0887499,1985
2.0912498999999998,2632
2.0937499,2582
2.0962499,1835
2.0987499,715
2.1012499,402
2.1037499,1301
2.1062499,2267
2.1087499,2694
2.1112499,2420
2.1137498999999997,1458
2.1162499,488
2.1187499,607
2.1212499,1669
2.1237499,2492
2.1262499,2674
2.1287499,2164
2.1312499,1057
2.1337498999999998,378
2.1362499,932
2.1387499,1985
2.1412499,2636
2.1437499,2591
2.1462499,1843
2.1487499,726
2.1512499,412
2.1537498999999998,1310
2.1562499,2271
2.1587499,2695
2.1612499,2415
2.1637499,1450
2.1662499,481
2.1687499,604
2.1712499,1666
2.1737499,2495
2.1762499,2686
2.1787499,2170
2.1812499,1053
2.1837499,367
2.1862499,928
2.1887499,1988
2.1912499,2637
2.1937499,2589
2.1962498999999998,1838
2.1987499,718
2.2012499,410
2.2037499,1321
2.2062499,2284
2.2087499,2705
2.2112499,2421
2.2137499,1445
2.2162498999999998,468
2.2187499,596
2.2212499,1662
2.2237499,2494
2.2262499,2684
2.2287499,2167
2.2312499,1047
2.2337499,364
2.2362499,934
2.2387499,1998
2.2412499,2639
2.2437499,2591
2.2462499,1840
2.2487499,705
2.2512499,391
2.2537499,1305
2.2562499,2268
2.2587498999999998,2686
2.2612499,2417
2.2637499,1451
2.2662499,468
2.2687499,596
2.2712499,1669
2.2737499,2491
2.2762499,2673
2.2787498999999998,2168
2.2812499,1045
2.2837499,360
2.2862499,937
2.2887499,1998
2.2912499,2624
2.2937499,2573
2.2962499,1832
2.2987499,728
2.3012499,447
2.3037499,1376
2.3062499,2317
2.3087499,2700
2.3112499,2412
2.3137499,1440
2.3162499,462
2.3187499,609
2.3212498999999998,1696
2.3237499,2500
2.3262499,2666
2.3287499,2165
2.3312499,1042
2.3337499,352
2.3362499,944
2.3387499,2004
2.3412498999999998,2618
2.3437499,2568
2.3462499,1840
2.3487499,707
2.3512499,404
2.3537499,1343
2.3562499,2286
2.3587499,2678
2.3612499,2410
2.3637499,1445
2.3662499,460
2.3687499,597
2.3712499,1687
2.3737499,2491
2.3762499,2661
2.3787499,2175
2.3812499,1052
2.3837498999999998,359
2.3862499,947
2.3887499,1999
2.3912499,2603
2.3937499,2553
2.3962499,1833
2.3987499,715
2.4012499,414
2.4037498999999998,1347
2.4062499,2273
2.4087499,2653
2.4112499,2394
2.4137499,1451
2.4162499,480
2.4187499,623
2.4212499,1698
2.4237499,2475
2.4262499,2631
2.4287499,2155
2.4312499,1055
2.4337499,386
2.4362499,979
2.4387499,2014
2.4412499,2597
2.4437499,2541
2.4462498999999998,1833
2.4487499,723
2.4512499,433
2.4537499,1371
2.4562499,2281
2.4587499,2652
2.4612499,2399
2.4637499,1459
2.4662498999999998,489
2.4687499,639
2.4712499,1720
2.4737499,2479
2.4762499,2629
2.4787499,2165
2.4812499,1060
2.4837499,373
2.4862499,984
2.4887499,2043
2.4912499,2626
2.4937499,2582
2.4962499,1880
2.4987499,721
2.5012499,410
2.5037499,1408
2.5062499,2346
2.5087498999999998,2715
2.5112499,2421
2.5137499,1385
2.5162499,435
2.5187499,597
2.5212499,1783
2.5237499,2578
2.5262499,2737
2.5287498999999998,2273
2.5312499,1048
2.5337499,272
2.5362499,970
2.5387499,2133
2.5412499,2723
2.5437499,2660
2.5462499,1906
2.5487499,628
2.5512499,285
2.5537499,1379
2.5562499,2346
2.5587499,2690
2.5612499,2428
2.5637499,1403
2.5662499,319
2.5687499,499
2.5712498999999998,1675
2.5737499,2439
2.5762499,2594
2.5787499,2152
2.5812499,978
2.5837499,267
2.5862499,970
2.5887499,2075
2.5912498999999998,2629
2.5937499,2576
2.5962499,1857
2.5987499,655
2.6012499,359
2.6037499,1409
2.6062499,2334
2.6087499,2671
2.6112499,2425
2.6137499,1443
2.6162499,409
2.6187499,601
2.6212499,1767
2.6237499,2499
2.6262499,2629
2.6287499,2176
2.6312499,1005
2.6337498999999998,298
2.6362499,987
2.6387499,2070
2.6412499,2610
2.6437499,2557
2.6462499,1846
2.6487499,660
2.6512499,373
2.6537498999999998,1414
2.6562499,2318
2.6587499,2645
2.6612499,2405
2.6637499,1438
2.6662499,423
2.6687499,626
2.6712499,1782
2.6737499,2499
2.6762499,2616
2.6787499,2162
2.6812499,1007
2.6837499,312
2.6862499,1000
2.6887499,2068
2.6912499,2597
2.6937499,2541
2.6962498999999998,1844
2.6987499,673
2.7012499,386
2.7037499,1413
2.7062499,2294
2.7087499,2615
2.7112499,2386
2.7137499,1437
2.7162498999999998,436
2.7187499,638
2.7212499,1775
2.7237499,2483
2.7262499,2602
2.7287499,2154
2.7312499,1016
2.7337499,336
2.7362499,1008
2.7387499,2044
2.7412499,2550
2.7437499,2491
2.7462499,1809
2.7487499,675
2.7512499,409
2.7537499,1413
2.7562499,2271
2.7587498999999998,2576
2.7612499,2344
2.7637499,1416
2.7662499,446
2.7687499,644
2.7712499,1746
2.7737499,2434
2.7762499,2549
2.7787498999999998,2114
2.7812499,1015
2.7837499,365
2.7862499,1026
2.7887499,2039
2.7912499,2547
2.7937499,2484
2.7962499,1795
2.7987499,679
2.8012499,422
2.8037499,1413
2.8062499,2276
2.8087499,2592
2.8112499,2350
2.8137499,1424
2.8162499,475
2.8187499,671
2.8212498999999998,1756
2.8237499,2450
2.8262499,2566
2.8287499,2118
2.8312499,1018
2.8337499,375
2.8362499,1032
2.8387499,2051
2.8412498999999998,2610
2.8437499,2568
2.8462499,1873
2.8487499,749
2.8512499,475
2.8537499,1427
2.8562499,2275
2.8587499,2592
2.8612499,2344
2.8637499,1416
2.8662499,478
2.8687499,679
2.8712499,1761
2.8737499,2462
2.8762499,2582
2.8787499,2128
2.8812499,1036
2.8837498999999998,399
2.8862499,1042
2.8887499,2039
2.8912499,2549
2.8937499,2484
2.8962499,1799
2.8987499,713
2.9012499,462
2.9037498999999998,1424
2.9062499,2280
2.9087499,2597
2.9112499,2344
2.9137499,1416
2.9162499,478
2.9187499,676
2.9212499,1748
2.9237499,2452
2.9262499,2582
2.9287499,2122
2.9312499,1024
2.9337499,393
2.9362499,1037
2.9387499,2043
2.9412499,2568
2.9437499,2500
2.9462498999999998,1798
2.9487499,699
2.9512499,449
2.9537499,1413
2.9562499,2286
2.9587499,2618
2.9612499,2360
2.9637499,1417
2.9662498999999998,446
2.9687499,752
2.9712499,1817
2.9737499,2460
2.9762499,2586
2.9787499,2115
2.9812499,1021
2.9837499,389
2.9862499,1023
2.9887499,2022
2.9912499,2550
2.9937499,2487
2.9962499,1785
2.9987499,704
3.0012499,462
3.0037499,1409
3.0062499,2270
3.0087499,2602
3.0112499,2344
3.0137499,1411
3.0162499,486
3.0187499,681
3.0212499,1735
3.0237499,2446
3.0262499,2571
3.0287498999999998,2099
3.0312499,1019
3.0337499,401
3.0362499,1024
3.0387499,2015
3.0412499,2552
3.0437499,2489
3.0462499,1793
3.0487499,723
3.0512499,473
3.0537499,1397
3.0562499,2246
3.0587499,2574
3.0612499,2323
3.0637499,1411
3.0662499,512
3.0687499,697
3.0712499,1728
3.0737499,2428
3.0762499,2560
3.0787499,2096
3.0812499,1040
3.0837499,433
3.0862499,1044
3.0887499,2019
3.0912498999999998,2549
3.0937499,2479
3.0962499,1782
3.0987499,726
3.1012499,486
3.1037499,1388
3.1062499,2233
3.1087499,2570
3.1112499,2288
3.1137499,1350
3.1162499,467
3.1187499,676
3.1212499,1716
3.1237499,2434
3.1262499,2574
3.1287499,2110
3.1312499,1058
3.1337499,452
3.1362499,1053
3.1387499,2020
3.1412499,2553
3.1437499,2484
3.1462499,1783
3.1487499,733
3.1512499,496
3.1537498999999998,1400
3.1562499,2251
3.1587499,2597
3.1612499,2341
3.1637499,1422
3.1662499,526
3.1687499,705
3.1712499,1724
3.1737499,2446
3.1762499,2589
3.1787499,2106
3.1812499,1029
3.1837499,415
3.1862499,1019
3.1887499,2019
3.1912499,2589
3.1937499,2529
3.1962499,1799
3.1987499,717
3.2012499,464
3.2037499,1385
3.2062499,2278
3.2087499,2642
3.2112499,2360
3.2137499,1397
3.2162498999999998,470
3.2187499,657
3.2212499,1714
3.2237499,2479
3.2262499,2632
3.2287499,2120
3.2312499,1011
3.2337499,380
3.2362499,994
3.2387499,2019
3.2412499,2611
3.2437499,2550
3.2462499,1801
3.2487499,699
3.2512499,444
3.2537499,1380
3.2562499,2300
3.2587499,2679
3.2612499,2389
3.2637499,1406
3.2662499,467
3.2687499,652
3.2712499,1719
3.2737499,2494
3.2762499,2642
3.2787498999999998,2118
3.2812499,1000
3.2837499,370
3.2862499,1002
3.2887499,2043
3.2912499,2640
3.2937499,2563
3.2962499,1785
3.2987499,662
3.3012499,409
3.3037499,1371
3.3062499,2307
3.3087499,2692
3.3112499,2392
3.3137499,1392
3.3162499,438
3.3187499,626
3.3212499,1709
3.3237499,2500
3.3262499,2653
3.3287499,2125
3.3312499,1002
3.3337499,365
3.3362499,997
3.3387499,2044
3.3412498999999998,2647
3.3437499,2568
3.3462499,1798
3.3487499,679
3.3512499,423
3.3537499,1372
3.3562499,2297
3.3587499,2678
3.3612499,2383
3.3637499,1395
3.3662499,451
3.3687499,642
3.3712499,1720
3.3737499,2502
3.3762499,2650
3.3787499,2120
3.3812499,1002
3.3837499,415
3.3862499,1057
3.3887499,2085
3.3912499,2658
3.3937499,2565
3.3962499,1791
3.3987499,686
3.4012499,433
3.4037498999999998,1371
3.4062499,2286
3.4087499,2660
3.4112499,2367
3.4137499,1393
3.4162499,465
3.4187499,733
3.4212499,1803
3.4237499,2531
3.4262499,2624
3.4287499,2117
3.4312499,1003
3.4337499,377
3.4362499,999
3.4387499,2031
3.4412499,2621
3.4437499,2550
3.4462499,1790
3.4487499,686
3.4512499,439
3.4537499,1387
3.4562499,2307
3.4587499,2681
3.4612499,2384
3.4637499,1397
3.4662498999999998,456
3.4687499,646
3.4712499,1719
3.4737499,2499
3.4762499,2652
3.4787499,2128
3.4812499,999
3.4837499,359
3.4862499,990
3.4887499,2038
3.4912499,2631
3.4937499,2555
3.4962499,1780
3.4987499,647
3.5012499,391
3.5037499,1363
3.5062499,2305
3.5087499,2689
3.5112499,2389
3.5137499,1385
3.5162499,418
3.5187499,607
3.5212499,1708
3.5237499,2500
3.5262499,2657
3.5287498999999998,2123
3.5312499,966
3.5337499,301
3.5362499,936
3.5387499,1980
3.5412499,2587
3.5437499,2542
3.5462499,1803
3.5487499,678
3.5512499,430
3.5537499,1419
3.5562499,2362
3.5587499,2737
3.5612499,2452
3.5637499,1446
3.5662499,460
3.5687499,679
3.5712499,1843
3.5737499,2624
3.5762499,2765
3.5787499,2254
3.5812499,1042
3.5837499,338
3.5862499,1071
3.5887499,2202
3.5912498999999998,2774
3.5937499,2723
3.5962499,1940
3.5987499,584
3.6012499,283
3.6037499,1554
3.6062499,2597
3.6087499,2934
3.6112499,2657
3.6137499,1495
3.6162499,227
3.6187499,475
3.6212499,1936
3.6237499,2774
3.6262499,2911
3.6287499,2429
3.6312499,976
3.6337499,62
3.6362499,995
3.6387499,2386
3.6412499,2985
3.6437499,2918
3.6462499,2054
3.6487499,449
3.6512499,56
3.6537498999999998,1463
3.6562499,2571
3.6587499,2924
3.6612499,2702
3.6637499,1474
3.6662499,62
3.6687499,393
3.6712499,2028
3.6737499,2897
3.6762499,3026
3.6787499,2550
3.6812499,932
3.6837499,0
3.6862499,971
3.6887499,2475
3.6912499,3066
3.6937499,3003
3.6962499,2114
3.6987499,315
3.7012499,0
3.7037499,1575
3.7062499,2761
3.7087499,3088
3.7112499,2863
3.7137499,1472
3.7162498999999998,0
3.7187499,299
3.7212499,2033
3.7237499,2887
3.7262499,2987
3.7287499,2497
3.7312499,696
3.7337499,0
3.7362499,874
3.7387499,2417
3.7412499,2974
3.7437499,2900
3.7462499,1978
3.7487499,46
3.7512499,0
3.7537499,1474
